E:\Python_projects\detect\train_imgs\square\pos\41.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\42.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\43.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\44.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\45.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\46.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\47.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\48.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\49.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\50.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\51.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\52.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\53.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\54.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\55.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\56.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\57.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\58.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\59.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\60.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\61.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\62.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\63.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\64.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\65.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\66.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\67.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\68.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\69.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\70.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\71.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\72.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\73.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\74.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\75.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\76.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\77.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\78.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\79.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\80.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\81.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\82.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\83.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\84.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\85.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\86.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\87.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\88.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\89.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\90.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\91.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\92.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\93.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\94.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\95.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\96.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\97.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\98.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\99.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\100.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\101.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\102.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\103.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\104.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\105.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\106.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\107.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\108.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\109.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\110.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\111.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\112.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\113.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\114.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\115.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\116.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\117.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\118.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\119.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\120.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\121.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\122.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\123.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\124.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\125.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\126.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\127.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\128.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\129.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\130.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\131.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\132.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\133.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\134.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\135.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\136.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\137.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\138.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\139.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\140.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\141.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\142.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\143.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\144.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\145.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\146.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\147.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\148.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\149.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\150.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\151.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\152.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\153.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\154.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\155.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\156.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\157.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\158.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\159.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\160.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\161.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\162.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\163.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\164.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\165.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\166.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\167.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\168.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\169.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\170.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\171.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\172.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\173.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\174.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\175.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\176.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\177.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\178.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\179.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\180.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\181.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\182.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\183.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\184.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\185.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\186.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\187.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\188.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\189.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\190.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\191.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\192.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\193.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\194.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\195.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\196.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\197.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\198.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\199.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\200.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\201.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\202.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\203.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\204.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\205.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\206.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\207.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\208.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\209.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\210.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\211.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\212.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\213.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\214.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\215.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\216.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\217.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\218.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\219.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\220.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\221.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\222.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\223.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\224.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\225.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\226.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\227.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\228.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\229.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\230.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\231.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\232.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\233.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\234.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\235.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\236.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\237.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\238.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\239.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\240.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\241.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\242.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\243.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\244.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\245.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\246.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\247.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\248.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\249.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\250.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\251.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\252.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\253.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\254.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\255.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\256.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\257.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\258.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\259.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\260.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\261.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\262.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\263.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\264.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\265.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\266.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\267.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\268.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\269.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\270.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\271.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\272.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\273.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\274.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\275.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\276.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\277.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\278.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\279.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\280.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\281.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\282.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\283.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\284.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\285.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\286.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\287.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\288.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\289.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\290.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\291.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\292.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\293.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\294.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\295.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\296.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\297.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\298.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\299.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\300.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\301.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\302.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\303.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\304.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\305.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\306.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\307.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\308.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\309.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\310.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\311.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\312.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\313.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\314.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\315.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\316.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\317.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\318.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\319.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\320.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\321.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\322.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\323.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\324.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\325.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\326.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\327.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\328.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\329.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\330.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\331.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\332.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\333.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\334.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\335.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\336.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\337.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\338.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\339.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\340.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\341.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\342.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\343.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\344.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\345.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\346.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\347.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\348.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\349.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\350.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\351.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\352.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\353.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\354.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\355.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\356.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\357.jpg 1 0 0 30 30
E:\Python_projects\detect\train_imgs\square\pos\358.jpg 1 0 0 30 30
